Code,Location,Silver
3337218,France-Others-OLO 1,0.0072
3337219,France-Others-OLO 1,0.0072
333722,France-Others-OLO 1,0.0072
333723,France-Others-OLO 1,0.0072
3337240,France-Others-OLO 1,0.0072
3337241,France-Others-OLO 1,0.0072
3337242,France-Others-OLO 1,0.0072
3337243,France-Others-OLO 1,0.0072
3337244,France-Others-OLO 1,0.0072
3337245,France-Others-OLO 1,0.0072
3337246,France-Others-OLO 1,0.0072
3337247,France-Others-OLO 1,0.0072
333725,France-Others-OLO 1,0.0072
333726,France-Others-OLO 1,0.0072
333727,France-Others-OLO 1,0.0072
333728,France-Others-OLO 1,0.0072
333729,France-Others-OLO 1,0.0072
3337312,France-Others-OLO 1,0.0072
3337313,France-Others-OLO 1,0.0072
3337314,France-Others-OLO 1,0.0072
3337315,France-Others-OLO 1,0.0072
3337316,France-Others-OLO 1,0.0072
3337317,France-Others-OLO 1,0.0072
3337318,France-Others-OLO 1,0.0072
3337319,France-Others-OLO 1,0.0072
333732,France-Others-OLO 1,0.0072
333733,France-Others-OLO 1,0.0072
333734,France-Others-OLO 1,0.0072
3337353,France-Others-OLO 1,0.0072
3337354,France-Others-OLO 1,0.0072
3337355,France-Others-OLO 1,0.0072
3337356,France-Others-OLO 1,0.0072
3337357,France-Others-OLO 1,0.0072
3337358,France-Others-OLO 1,0.0072
3337359,France-Others-OLO 1,0.0072
333736,France-Others-OLO 1,0.0072
333737,France-Others-OLO 1,0.0072
333738,France-Others-OLO 1,0.0072
333739,France-Others-OLO 1,0.0072
333740,France-Others-OLO 1,0.0072
3337410,France-Others-OLO 1,0.0072
3337411,France-Others-OLO 1,0.0072
333747,France-Others-OLO 1,0.0072
334089,France-Others-OLO 1,0.0072
33410,France-Others-OLO 1,0.0072
334110,France-Others-OLO 1,0.0072
3341110,France-Others-OLO 1,0.0072
3341111,France-Others-OLO 1,0.0072
3341112,France-Others-OLO 1,0.0072
3341113,France-Others-OLO 1,0.0072
3341114,France-Others-OLO 1,0.0072
3341115,France-Others-OLO 1,0.0072
3341116,France-Others-OLO 1,0.0072
3341117,France-Others-OLO 1,0.0072
3341119,France-Others-OLO 1,0.0072
334112,France-Others-OLO 1,0.0072
3341130,France-Others-OLO 1,0.0072
3341131,France-Others-OLO 1,0.0072
3341133,France-Others-OLO 1,0.0072
3341134,France-Others-OLO 1,0.0072
3341135,France-Others-OLO 1,0.0072
3341136,France-Others-OLO 1,0.0072
3341137,France-Others-OLO 1,0.0072
3341138,France-Others-OLO 1,0.0072
3341139,France-Others-OLO 1,0.0072
3341140,France-Others-OLO 1,0.0072
3341141,France-Others-OLO 1,0.0072
3341142,France-Others-OLO 1,0.0072
3341143,France-Others-OLO 1,0.0072
3341144,France-Others-OLO 1,0.0072
3341145,France-Others-OLO 1,0.0072
3341146,France-Others-OLO 1,0.0072
3341147,France-Others-OLO 1,0.0072
3341162,France-Others-OLO 1,0.0072
3341163,France-Others-OLO 1,0.0072
3341164,France-Others-OLO 1,0.0072
3341165,France-Others-OLO 1,0.0072
3341166,France-Others-OLO 1,0.0072
3341167,France-Others-OLO 1,0.0072
3341168,France-Others-OLO 1,0.0072
3341169,France-Others-OLO 1,0.0072
334117,France-Others-OLO 1,0.0072
334118,France-Others-OLO 1,0.0072
334119,France-Others-OLO 1,0.0072
33412,France-Others-OLO 1,0.0072
334130,France-Others-OLO 1,0.0072
334131,France-Others-OLO 1,0.0072
334132,France-Others-OLO 1,0.0072
334133,France-Others-OLO 1,0.0072
334134,France-Others-OLO 1,0.0072
334135,France-Others-OLO 1,0.0072
3341360,France-Others-OLO 1,0.0072
3341361,France-Others-OLO 1,0.0072
3341362,France-Others-OLO 1,0.0072
3341363,France-Others-OLO 1,0.0072
3341364,France-Others-OLO 1,0.0072
3341366,France-Others-OLO 1,0.0072
3341367,France-Others-OLO 1,0.0072
3341368,France-Others-OLO 1,0.0072
3341369,France-Others-OLO 1,0.0072
334137,France-Others-OLO 1,0.0072
334138,France-Others-OLO 1,0.0072
334139,France-Others-OLO 1,0.0072
33414,France-Others-OLO 1,0.0072
334150,France-Others-OLO 1,0.0072
3341510,France-Others-OLO 1,0.0072
3341511,France-Others-OLO 1,0.0072
3341512,France-Others-OLO 1,0.0072
3341513,France-Others-OLO 1,0.0072
3341514,France-Others-OLO 1,0.0072
3341515,France-Others-OLO 1,0.0072
3341532,France-Others-OLO 1,0.0072
3341533,France-Others-OLO 1,0.0072
3341534,France-Others-OLO 1,0.0072
3341535,France-Others-OLO 1,0.0072
3341536,France-Others-OLO 1,0.0072
3341537,France-Others-OLO 1,0.0072
3341538,France-Others-OLO 1,0.0072
3341539,France-Others-OLO 1,0.0072
334154,France-Others-OLO 1,0.0072
334155,France-Others-OLO 1,0.0072
334156,France-Others-OLO 1,0.0072
334157,France-Others-OLO 1,0.0072
334158,France-Others-OLO 1,0.0072
334159,France-Others-OLO 1,0.0072
33416,France-Others-OLO 1,0.0072
33417,France-Others-OLO 1,0.0072
33418,France-Others-OLO 1,0.0072
33419,France-Others-OLO 1,0.0072
3342000,France-Others-OLO 1,0.0072
3342001,France-Others-OLO 1,0.0072
3342002,France-Others-OLO 1,0.0072
3342003,France-Others-OLO 1,0.0072
3342004,France-Others-OLO 1,0.0072
3342005,France-Others-OLO 1,0.0072
3342006,France-Others-OLO 1,0.0072
3342007,France-Others-OLO 1,0.0072
3342008,France-Others-OLO 1,0.0072
3342010,France-Others-OLO 1,0.0072
3342011,France-Others-OLO 1,0.0072
3342012,France-Others-OLO 1,0.0072
3342013,France-Others-OLO 1,0.0072
334202,France-Others-OLO 1,0.0072
334203,France-Others-OLO 1,0.0072
334204,France-Others-OLO 1,0.0072
334205,France-Others-OLO 1,0.0072
334206,France-Others-OLO 1,0.0072
334207,France-Others-OLO 1,0.0072
334208,France-Others-OLO 1,0.0072
334209,France-Others-OLO 1,0.0072
3342208,France-Others-OLO 1,0.0072
3342209,France-Others-OLO 1,0.0072
334221,France-Others-OLO 1,0.0072
334222,France-Others-OLO 1,0.0072
3342230,France-Others-OLO 1,0.0072
3342231,France-Others-OLO 1,0.0072
3342232,France-Others-OLO 1,0.0072
3342233,France-Others-OLO 1,0.0072
3342234,France-Others-OLO 1,0.0072
3342235,France-Others-OLO 1,0.0072
3342236,France-Others-OLO 1,0.0072
3342237,France-Others-OLO 1,0.0072
3342242,France-Others-OLO 1,0.0072
3342243,France-Others-OLO 1,0.0072
3342244,France-Others-OLO 1,0.0072
3342245,France-Others-OLO 1,0.0072
3342246,France-Others-OLO 1,0.0072
3342247,France-Others-OLO 1,0.0072
3342248,France-Others-OLO 1,0.0072
3342249,France-Others-OLO 1,0.0072
334225,France-Others-OLO 1,0.0072
334226,France-Others-OLO 1,0.0072
334227,France-Others-OLO 1,0.0072
334228,France-Others-OLO 1,0.0072
334229,France-Others-OLO 1,0.0072
33423,France-Others-OLO 1,0.0072
33424,France-Others-OLO 1,0.0072
33425,France-Others-OLO 1,0.0072
33426,France-Others-OLO 1,0.0072
33427,France-Others-OLO 1,0.0072
334280,France-Others-OLO 1,0.0072
334281,France-Others-OLO 1,0.0072
334282,France-Others-OLO 1,0.0072
3342830,France-Others-OLO 1,0.0072
3342831,France-Others-OLO 1,0.0072
3342835,France-Others-OLO 1,0.0072
3342836,France-Others-OLO 1,0.0072
3342837,France-Others-OLO 1,0.0072
3342838,France-Others-OLO 1,0.0072
3342839,France-Others-OLO 1,0.0072
334284,France-Others-OLO 1,0.0072
334285,France-Others-OLO 1,0.0072
334286,France-Others-OLO 1,0.0072
334287,France-Others-OLO 1,0.0072
334288,France-Others-OLO 1,0.0072
334289,France-Others-OLO 1,0.0072
33429,France-Others-OLO 1,0.0072
334430,France-Others-OLO 1,0.0072
334431,France-Others-OLO 1,0.0072
334432,France-Others-OLO 1,0.0072
334433,France-Others-OLO 1,0.0072
334434,France-Others-OLO 1,0.0072
334435,France-Others-OLO 1,0.0072
334436,France-Others-OLO 1,0.0072
334437,France-Others-OLO 1,0.0072
3344380,France-Others-OLO 1,0.0072
3344381,France-Others-OLO 1,0.0072
3344382,France-Others-OLO 1,0.0072
3344384,France-Others-OLO 1,0.0072
3344385,France-Others-OLO 1,0.0072
3344386,France-Others-OLO 1,0.0072
3344387,France-Others-OLO 1,0.0072
3344388,France-Others-OLO 1,0.0072
3344389,France-Others-OLO 1,0.0072
334439,France-Others-OLO 1,0.0072
334580,France-Others-OLO 1,0.0072
3345810,France-Others-OLO 1,0.0072
3345811,France-Others-OLO 1,0.0072
3345814,France-Others-OLO 1,0.0072
3345815,France-Others-OLO 1,0.0072
3345816,France-Others-OLO 1,0.0072
3345817,France-Others-OLO 1,0.0072
3345818,France-Others-OLO 1,0.0072
3345819,France-Others-OLO 1,0.0072
334582,France-Others-OLO 1,0.0072
334583,France-Others-OLO 1,0.0072
334584,France-Others-OLO 1,0.0072
334585,France-Others-OLO 1,0.0072
334586,France-Others-OLO 1,0.0072
334587,France-Others-OLO 1,0.0072
334588,France-Others-OLO 1,0.0072
334589,France-Others-OLO 1,0.0072
334800,France-Others-OLO 1,0.0072
334801,France-Others-OLO 1,0.0072
334802,France-Others-OLO 1,0.0072
3348030,France-Others-OLO 1,0.0072
3348033,France-Others-OLO 1,0.0072
3348034,France-Others-OLO 1,0.0072
3348035,France-Others-OLO 1,0.0072
3348036,France-Others-OLO 1,0.0072
3348038,France-Others-OLO 1,0.0072
334804,France-Others-OLO 1,0.0072
334805,France-Others-OLO 1,0.0072
3348070,France-Others-OLO 1,0.0072
3348071,France-Others-OLO 1,0.0072
3348076,France-Others-OLO 1,0.0072
3348077,France-Others-OLO 1,0.0072
3348078,France-Others-OLO 1,0.0072
3348079,France-Others-OLO 1,0.0072
334808,France-Others-OLO 1,0.0072
3348090,France-Others-OLO 1,0.0072
3348092,France-Others-OLO 1,0.0072
3348093,France-Others-OLO 1,0.0072
3348094,France-Others-OLO 1,0.0072
3348095,France-Others-OLO 1,0.0072
3348096,France-Others-OLO 1,0.0072
3348097,France-Others-OLO 1,0.0072
3348098,France-Others-OLO 1,0.0072
3348099,France-Others-OLO 1,0.0072
334810,France-Others-OLO 1,0.0072
334811,France-Others-OLO 1,0.0072
334812,France-Others-OLO 1,0.0072
334813,France-Others-OLO 1,0.0072
3348140,France-Others-OLO 1,0.0072
3348141,France-Others-OLO 1,0.0072
3348142,France-Others-OLO 1,0.0072
3348143,France-Others-OLO 1,0.0072
3348144,France-Others-OLO 1,0.0072
3348145,France-Others-OLO 1,0.0072
3348146,France-Others-OLO 1,0.0072
3348147,France-Others-OLO 1,0.0072
3348148,France-Others-OLO 1,0.0072
334815,France-Others-OLO 1,0.0072
334816,France-Others-OLO 1,0.0072
334817,France-Others-OLO 1,0.0072
334818,France-Others-OLO 1,0.0072
334819,France-Others-OLO 1,0.0072
3348200,France-Others-OLO 1,0.0072
3348201,France-Others-OLO 1,0.0072
3348202,France-Others-OLO 1,0.0072
3348203,France-Others-OLO 1,0.0072
3348204,France-Others-OLO 1,0.0072
3348205,France-Others-OLO 1,0.0072
3348206,France-Others-OLO 1,0.0072
3348228,France-Others-OLO 1,0.0072
3348229,France-Others-OLO 1,0.0072
334823,France-Others-OLO 1,0.0072
334824,France-Others-OLO 1,0.0072
334825,France-Others-OLO 1,0.0072
334826,France-Others-OLO 1,0.0072
334827,France-Others-OLO 1,0.0072
334828,France-Others-OLO 1,0.0072
334829,France-Others-OLO 1,0.0072
334830,France-Others-OLO 1,0.0072
334831,France-Others-OLO 1,0.0072
334832,France-Others-OLO 1,0.0072
334833,France-Others-OLO 1,0.0072
334834,France-Others-OLO 1,0.0072
3348350,France-Others-OLO 1,0.0072
3348351,France-Others-OLO 1,0.0072
3348352,France-Others-OLO 1,0.0072
3348353,France-Others-OLO 1,0.0072
3348354,France-Others-OLO 1,0.0072
3348355,France-Others-OLO 1,0.0072
3348357,France-Others-OLO 1,0.0072
3348358,France-Others-OLO 1,0.0072
3348359,France-Others-OLO 1,0.0072
334836,France-Others-OLO 1,0.0072
334837,France-Others-OLO 1,0.0072
334838,France-Others-OLO 1,0.0072
334839,France-Others-OLO 1,0.0072
3348413,France-Others-OLO 1,0.0072
3348414,France-Others-OLO 1,0.0072
3348415,France-Others-OLO 1,0.0072
3348416,France-Others-OLO 1,0.0072
3348417,France-Others-OLO 1,0.0072
3348418,France-Others-OLO 1,0.0072
3348419,France-Others-OLO 1,0.0072
334842,France-Others-OLO 1,0.0072
334843,France-Others-OLO 1,0.0072
334844,France-Others-OLO 1,0.0072
334845,France-Others-OLO 1,0.0072
334846,France-Others-OLO 1,0.0072
334847,France-Others-OLO 1,0.0072
334848,France-Others-OLO 1,0.0072
3348490,France-Others-OLO 1,0.0072
3348491,France-Others-OLO 1,0.0072
3348498,France-Others-OLO 1,0.0072
3348499,France-Others-OLO 1,0.0072
33485,France-Others-OLO 1,0.0072
33486,France-Others-OLO 1,0.0072
33487,France-Others-OLO 1,0.0072
33488,France-Others-OLO 1,0.0072
33489,France-Others-OLO 1,0.0072
335100,France-Others-OLO 1,0.0072
335103,France-Others-OLO 1,0.0072
335105,France-Others-OLO 1,0.0072
335106,France-Others-OLO 1,0.0072
335107,France-Others-OLO 1,0.0072
335108,France-Others-OLO 1,0.0072
335109,France-Others-OLO 1,0.0072
3320008,France-Others-OLO 2,0.0072
332006,France-Others-OLO 2,0.0072
3320078,France-Others-OLO 2,0.0072
3320079,France-Others-OLO 2,0.0072
3320166,France-Others-OLO 2,0.0072
3320167,France-Others-OLO 2,0.0072
3320168,France-Others-OLO 2,0.0072
3320169,France-Others-OLO 2,0.0072
332017,France-Others-OLO 2,0.0072
3320266,France-Others-OLO 2,0.0072
3321422,France-Others-OLO 2,0.0072
3321423,France-Others-OLO 2,0.0072
3321424,France-Others-OLO 2,0.0072
3321425,France-Others-OLO 2,0.0072
3321426,France-Others-OLO 2,0.0072
3321427,France-Others-OLO 2,0.0072
3321428,France-Others-OLO 2,0.0072
3321429,France-Others-OLO 2,0.0072
3321430,France-Others-OLO 2,0.0072
3321431,France-Others-OLO 2,0.0072
3321432,France-Others-OLO 2,0.0072
3321433,France-Others-OLO 2,0.0072
3321434,France-Others-OLO 2,0.0072
3321435,France-Others-OLO 2,0.0072
3321436,France-Others-OLO 2,0.0072
3321437,France-Others-OLO 2,0.0072
3321438,France-Others-OLO 2,0.0072
3321442,France-Others-OLO 2,0.0072
3321450,France-Others-OLO 2,0.0072
3321455,France-Others-OLO 2,0.0072
3321460,France-Others-OLO 2,0.0072
3321461,France-Others-OLO 2,0.0072
3321470,France-Others-OLO 2,0.0072
3321471,France-Others-OLO 2,0.0072
3321472,France-Others-OLO 2,0.0072
3321480,France-Others-OLO 2,0.0072
3321485,France-Others-OLO 2,0.0072
3321486,France-Others-OLO 2,0.0072
3321487,France-Others-OLO 2,0.0072
3321488,France-Others-OLO 2,0.0072
3321489,France-Others-OLO 2,0.0072
3321814,France-Others-OLO 2,0.0072
3321815,France-Others-OLO 2,0.0072
3321816,France-Others-OLO 2,0.0072
3321817,France-Others-OLO 2,0.0072
3321818,France-Others-OLO 2,0.0072
3321819,France-Others-OLO 2,0.0072
3321820,France-Others-OLO 2,0.0072
3321821,France-Others-OLO 2,0.0072
3321822,France-Others-OLO 2,0.0072
3321823,France-Others-OLO 2,0.0072
3321824,France-Others-OLO 2,0.0072
3321825,France-Others-OLO 2,0.0072
3321826,France-Others-OLO 2,0.0072
3321831,France-Others-OLO 2,0.0072
3321832,France-Others-OLO 2,0.0072
3321833,France-Others-OLO 2,0.0072
3321834,France-Others-OLO 2,0.0072
3321835,France-Others-OLO 2,0.0072
3321836,France-Others-OLO 2,0.0072
3321837,France-Others-OLO 2,0.0072
3321841,France-Others-OLO 2,0.0072
3321842,France-Others-OLO 2,0.0072
3321843,France-Others-OLO 2,0.0072
3321844,France-Others-OLO 2,0.0072
3321845,France-Others-OLO 2,0.0072
3321850,France-Others-OLO 2,0.0072
3321879,France-Others-OLO 2,0.0072
3321883,France-Others-OLO 2,0.0072
3321884,France-Others-OLO 2,0.0072
3321885,France-Others-OLO 2,0.0072
3321887,France-Others-OLO 2,0.0072
3321890,France-Others-OLO 2,0.0072
3321893,France-Others-OLO 2,0.0072
3321896,France-Others-OLO 2,0.0072
3322200,France-Others-OLO 2,0.0072
3322201,France-Others-OLO 2,0.0072
3322202,France-Others-OLO 2,0.0072
3322203,France-Others-OLO 2,0.0072
3322204,France-Others-OLO 2,0.0072
3322205,France-Others-OLO 2,0.0072
3322206,France-Others-OLO 2,0.0072
3322211,France-Others-OLO 2,0.0072
3322220,France-Others-OLO 2,0.0072
3322222,France-Others-OLO 2,0.0072
3322223,France-Others-OLO 2,0.0072
3322229,France-Others-OLO 2,0.0072
3322233,France-Others-OLO 2,0.0072
3322235,France-Others-OLO 2,0.0072
3322250,France-Others-OLO 2,0.0072
3322251,France-Others-OLO 2,0.0072
3322252,France-Others-OLO 2,0.0072
3322253,France-Others-OLO 2,0.0072
3322270,France-Others-OLO 2,0.0072
3322271,France-Others-OLO 2,0.0072
3322272,France-Others-OLO 2,0.0072
3322273,France-Others-OLO 2,0.0072
3322274,France-Others-OLO 2,0.0072
3322275,France-Others-OLO 2,0.0072
3322276,France-Others-OLO 2,0.0072
3322277,France-Others-OLO 2,0.0072
3322288,France-Others-OLO 2,0.0072
3322289,France-Others-OLO 2,0.0072
3322295,France-Others-OLO 2,0.0072
3322296,France-Others-OLO 2,0.0072
3322297,France-Others-OLO 2,0.0072
3322298,France-Others-OLO 2,0.0072
3322299,France-Others-OLO 2,0.0072
3323033,France-Others-OLO 2,0.0072
3323034,France-Others-OLO 2,0.0072
3323035,France-Others-OLO 2,0.0072
3323036,France-Others-OLO 2,0.0072
3323037,France-Others-OLO 2,0.0072
3323038,France-Others-OLO 2,0.0072
3323039,France-Others-OLO 2,0.0072
3323080,France-Others-OLO 2,0.0072
3323081,France-Others-OLO 2,0.0072
3323084,France-Others-OLO 2,0.0072
3323087,France-Others-OLO 2,0.0072
3323089,France-Others-OLO 2,0.0072
3323092,France-Others-OLO 2,0.0072
3323093,France-Others-OLO 2,0.0072
3323094,France-Others-OLO 2,0.0072
3323428,France-Others-OLO 2,0.0072
3323430,France-Others-OLO 2,0.0072
3323600,France-Others-OLO 2,0.0072
3323607,France-Others-OLO 2,0.0072
3323610,France-Others-OLO 2,0.0072
3323619,France-Others-OLO 2,0.0072
3323636,France-Others-OLO 2,0.0072
3323656,France-Others-OLO 2,0.0072
3323657,France-Others-OLO 2,0.0072
3323658,France-Others-OLO 2,0.0072
3323663,France-Others-OLO 2,0.0072
3323678,France-Others-OLO 2,0.0072
3324442,France-Others-OLO 2,0.0072
3324443,France-Others-OLO 2,0.0072
3324444,France-Others-OLO 2,0.0072
3324445,France-Others-OLO 2,0.0072
3324446,France-Others-OLO 2,0.0072
3324447,France-Others-OLO 2,0.0072
3324448,France-Others-OLO 2,0.0072
3324449,France-Others-OLO 2,0.0072
3324450,France-Others-OLO 2,0.0072
3324463,France-Others-OLO 2,0.0072
3324464,France-Others-OLO 2,0.0072
3324465,France-Others-OLO 2,0.0072
3324466,France-Others-OLO 2,0.0072
3324467,France-Others-OLO 2,0.0072
3324468,France-Others-OLO 2,0.0072
3324469,France-Others-OLO 2,0.0072
3324471,France-Others-OLO 2,0.0072
3324476,France-Others-OLO 2,0.0072
3324477,France-Others-OLO 2,0.0072
3324488,France-Others-OLO 2,0.0072
3324490,France-Others-OLO 2,0.0072
3324499,France-Others-OLO 2,0.0072
3324517,France-Others-OLO 2,0.0072
3324518,France-Others-OLO 2,0.0072
3324519,France-Others-OLO 2,0.0072
3324520,France-Others-OLO 2,0.0072
3324521,France-Others-OLO 2,0.0072
3324522,France-Others-OLO 2,0.0072
3324523,France-Others-OLO 2,0.0072
3324524,France-Others-OLO 2,0.0072
3324525,France-Others-OLO 2,0.0072
3324549,France-Others-OLO 2,0.0072
3324561,France-Others-OLO 2,0.0072
3324562,France-Others-OLO 2,0.0072
3324563,France-Others-OLO 2,0.0072
3324564,France-Others-OLO 2,0.0072
3324565,France-Others-OLO 2,0.0072
3324566,France-Others-OLO 2,0.0072
3324567,France-Others-OLO 2,0.0072
3324568,France-Others-OLO 2,0.0072
3324569,France-Others-OLO 2,0.0072
3324611,France-Others-OLO 2,0.0072
3324612,France-Others-OLO 2,0.0072
3324613,France-Others-OLO 2,0.0072
3324614,France-Others-OLO 2,0.0072
3324615,France-Others-OLO 2,0.0072
3324616,France-Others-OLO 2,0.0072
3324617,France-Others-OLO 2,0.0072
3324618,France-Others-OLO 2,0.0072
3324619,France-Others-OLO 2,0.0072
3324620,France-Others-OLO 2,0.0072
3324621,France-Others-OLO 2,0.0072
3324622,France-Others-OLO 2,0.0072
3324676,France-Others-OLO 2,0.0072
3324918,France-Others-OLO 2,0.0072
3324961,France-Others-OLO 2,0.0072
3324970,France-Others-OLO 2,0.0072
3324971,France-Others-OLO 2,0.0072
3324972,France-Others-OLO 2,0.0072
3324973,France-Others-OLO 2,0.0072
3324974,France-Others-OLO 2,0.0072
3324975,France-Others-OLO 2,0.0072
3324976,France-Others-OLO 2,0.0072
3324977,France-Others-OLO 2,0.0072
3324978,France-Others-OLO 2,0.0072
3325015,France-Others-OLO 2,0.0072
3325030,France-Others-OLO 2,0.0072
3325031,France-Others-OLO 2,0.0072
3325032,France-Others-OLO 2,0.0072
3325033,France-Others-OLO 2,0.0072
3325034,France-Others-OLO 2,0.0072
3325036,France-Others-OLO 2,0.0072
3325037,France-Others-OLO 2,0.0072
3325038,France-Others-OLO 2,0.0072
3325039,France-Others-OLO 2,0.0072
3325040,France-Others-OLO 2,0.0072
3325041,France-Others-OLO 2,0.0072
3325042,France-Others-OLO 2,0.0072
3325071,France-Others-OLO 2,0.0072
3325072,France-Others-OLO 2,0.0072
3325218,France-Others-OLO 2,0.0072
3325276,France-Others-OLO 2,0.0072
3325300,France-Others-OLO 2,0.0072
3325301,France-Others-OLO 2,0.0072
3325302,France-Others-OLO 2,0.0072
3325304,France-Others-OLO 2,0.0072
3325323,France-Others-OLO 2,0.0072
3325324,France-Others-OLO 2,0.0072
3325326,France-Others-OLO 2,0.0072
3325327,France-Others-OLO 2,0.0072
3325328,France-Others-OLO 2,0.0072
3325329,France-Others-OLO 2,0.0072
3325330,France-Others-OLO 2,0.0072
3325331,France-Others-OLO 2,0.0072
3325332,France-Others-OLO 2,0.0072
3325333,France-Others-OLO 2,0.0072
3325334,France-Others-OLO 2,0.0072
3325336,France-Others-OLO 2,0.0072
3325337,France-Others-OLO 2,0.0072
3325338,France-Others-OLO 2,0.0072
3325340,France-Others-OLO 2,0.0072
3325346,France-Others-OLO 2,0.0072
3325348,France-Others-OLO 2,0.0072
3325350,France-Others-OLO 2,0.0072
3325352,France-Others-OLO 2,0.0072
3325354,France-Others-OLO 2,0.0072
3325359,France-Others-OLO 2,0.0072
3325360,France-Others-OLO 2,0.0072
3325380,France-Others-OLO 2,0.0072
3325389,France-Others-OLO 2,0.0072
3325603,France-Others-OLO 2,0.0072
3325656,France-Others-OLO 2,0.0072
3325657,France-Others-OLO 2,0.0072
3325664,France-Others-OLO 2,0.0072
3325665,France-Others-OLO 2,0.0072
3325666,France-Others-OLO 2,0.0072
3325667,France-Others-OLO 2,0.0072
3325691,France-Others-OLO 2,0.0072
3325692,France-Others-OLO 2,0.0072
3325693,France-Others-OLO 2,0.0072
3325695,France-Others-OLO 2,0.0072
3325698,France-Others-OLO 2,0.0072
3325726,France-Others-OLO 2,0.0072
3325776,France-Others-OLO 2,0.0072
3327256,France-Others-OLO 2,0.0072
3327264,France-Others-OLO 2,0.0072
3327268,France-Others-OLO 2,0.0072
3327272,France-Others-OLO 2,0.0072
3327276,France-Others-OLO 2,0.0072
3327620,France-Others-OLO 2,0.0072
3327630,France-Others-OLO 2,0.0072
3327640,France-Others-OLO 2,0.0072
3327641,France-Others-OLO 2,0.0072
3327642,France-Others-OLO 2,0.0072
3327643,France-Others-OLO 2,0.0072
3327645,France-Others-OLO 2,0.0072
3327646,France-Others-OLO 2,0.0072
3327647,France-Others-OLO 2,0.0072
3327648,France-Others-OLO 2,0.0072
3327651,France-Others-OLO 2,0.0072
3327653,France-Others-OLO 2,0.0072
3327654,France-Others-OLO 2,0.0072
3327658,France-Others-OLO 2,0.0072
3327664,France-Others-OLO 2,0.0072
3327668,France-Others-OLO 2,0.0072
3327669,France-Others-OLO 2,0.0072
3327683,France-Others-OLO 2,0.0072
3327684,France-Others-OLO 2,0.0072
3327685,France-Others-OLO 2,0.0072
3327706,France-Others-OLO 2,0.0072
3327717,France-Others-OLO 2,0.0072
3327727,France-Others-OLO 2,0.0072
3327729,France-Others-OLO 2,0.0072
3327744,France-Others-OLO 2,0.0072
3327745,France-Others-OLO 2,0.0072
3327746,France-Others-OLO 2,0.0072
3327747,France-Others-OLO 2,0.0072
3327748,France-Others-OLO 2,0.0072
3327749,France-Others-OLO 2,0.0072
3327750,France-Others-OLO 2,0.0072
3327751,France-Others-OLO 2,0.0072
3327753,France-Others-OLO 2,0.0072
3327754,France-Others-OLO 2,0.0072
3327755,France-Others-OLO 2,0.0072
3327756,France-Others-OLO 2,0.0072
3327757,France-Others-OLO 2,0.0072
3327758,France-Others-OLO 2,0.0072
3327759,France-Others-OLO 2,0.0072
3327761,France-Others-OLO 2,0.0072
3327762,France-Others-OLO 2,0.0072
3327766,France-Others-OLO 2,0.0072
3327769,France-Others-OLO 2,0.0072
3327778,France-Others-OLO 2,0.0072
3327780,France-Others-OLO 2,0.0072
3327787,France-Others-OLO 2,0.0072
3327788,France-Others-OLO 2,0.0072
3327789,France-Others-OLO 2,0.0072
3327818,France-Others-OLO 2,0.0072
3327819,France-Others-OLO 2,0.0072
3327835,France-Others-OLO 2,0.0072
3327836,France-Others-OLO 2,0.0072
3327837,France-Others-OLO 2,0.0072
3327838,France-Others-OLO 2,0.0072
3327839,France-Others-OLO 2,0.0072
3327872,France-Others-OLO 2,0.0072
3327873,France-Others-OLO 2,0.0072
3327874,France-Others-OLO 2,0.0072
3328531,France-Others-OLO 2,0.0072
3328538,France-Others-OLO 2,0.0072
3328539,France-Others-OLO 2,0.0072
3328540,France-Others-OLO 2,0.0072
3328541,France-Others-OLO 2,0.0072
3328542,France-Others-OLO 2,0.0072
3328543,France-Others-OLO 2,0.0072
3328544,France-Others-OLO 2,0.0072
3328546,France-Others-OLO 2,0.0072
3328547,France-Others-OLO 2,0.0072
3328548,France-Others-OLO 2,0.0072
3328551,France-Others-OLO 2,0.0072
3328576,France-Others-OLO 2,0.0072
3328577,France-Others-OLO 2,0.0072
3328578,France-Others-OLO 2,0.0072
3328584,France-Others-OLO 2,0.0072
3328588,France-Others-OLO 2,0.0072
3328593,France-Others-OLO 2,0.0072
3328598,France-Others-OLO 2,0.0072
3328599,France-Others-OLO 2,0.0072
3329026,France-Others-OLO 2,0.0072
3329032,France-Others-OLO 2,0.0072
3329075,France-Others-OLO 2,0.0072
3329076,France-Others-OLO 2,0.0072
3329081,France-Others-OLO 2,0.0072
3329083,France-Others-OLO 2,0.0072
3329084,France-Others-OLO 2,0.0072
3329085,France-Others-OLO 2,0.0072
3329086,France-Others-OLO 2,0.0072
333005,France-Others-OLO 2,0.0072
333006,France-Others-OLO 2,0.0072
3330166,France-Others-OLO 2,0.0072
3330167,France-Others-OLO 2,0.0072
3330168,France-Others-OLO 2,0.0072
3330169,France-Others-OLO 2,0.0072
333017,France-Others-OLO 2,0.0072
3331022,France-Others-OLO 2,0.0072
3331023,France-Others-OLO 2,0.0072
3331024,France-Others-OLO 2,0.0072
3331025,France-Others-OLO 2,0.0072
3331026,France-Others-OLO 2,0.0072
3331027,France-Others-OLO 2,0.0072
3331028,France-Others-OLO 2,0.0072
