91,India,All,0.5900
880,BD,All,1.0000
977,Nepal,Other,3.7483
97796,Nepal,Cellular,4.4979
97797,Nepal,Cellular,4.4979
97798,Nepal,Cellular,4.4979
97799,Nepal,Cellular,4.4979
977980,Nepal,"Cellular Spice",6.1472
977981,Nepal,"Cellular Spice",6.1472
9771,Nepal,Kathmandu,4.5759
92,pakistan,all,1.0000
9233,pakistan,Ufone,1.2000
971,UnitedArabEmirates,Other,9.8126
97150,UnitedArabEmirates,Cellular,9.8126
97156,UnitedArabEmirates,Cellular,9.8126
97152,UnitedArabEmirates,"Cellular DU",10.1064
97155,UnitedArabEmirates,"Cellular DU",10.1064
9714,UnitedArabEmirates,Dubai,9.8126
84,Vietnam,Other,4.7477
84120,Vietnam,Cellular,4.7477
84121,Vietnam,Cellular,4.7477
84122,Vietnam,Cellular,4.7477
84123,Vietnam,Cellular,4.7477
84124,Vietnam,Cellular,4.7477
84125,Vietnam,Cellular,4.7477
84126,Vietnam,Cellular,4.7477
84127,Vietnam,Cellular,4.7477
84128,Vietnam,Cellular,4.7477
84129,Vietnam,Cellular,4.7477
84186,Vietnam,Cellular,4.7477
84188,Vietnam,Cellular,4.7477
84199,Vietnam,Cellular,4.7477
849,Vietnam,Cellular,4.7477
84162,Vietnam,"Cellular Vietel",4.7829
84163,Vietnam,"Cellular Vietel",4.7829
84164,Vietnam,"Cellular Vietel",4.7829
84165,Vietnam,"Cellular Vietel",4.7829
84166,Vietnam,"Cellular Vietel",4.7829
84167,Vietnam,"Cellular Vietel",4.7829
84168,Vietnam,"Cellular Vietel",4.7829
84169,Vietnam,"Cellular Vietel",4.7829
8496,Vietnam,"Cellular Vietel",4.7829
8497,Vietnam,"Cellular Vietel",4.7829
8498,Vietnam,"Cellular Vietel",4.7829
844,Vietnam,Hanoi,4.7477
848,Vietnam,"Ho Chi Minh",4.7477
