213,Algeria,Other,0.0603
21321,Algeria,Algiers,0.0591
1684,"American Samoa",Other,0.0377
16842,"American Samoa",Cellular,0.0377
168473,"American Samoa",Cellular,0.0377
376,Andorra,Other,0.0234
244,Angola,Other,0.0455
542323,Argentina,Lujan,0.0351
54387,Argentina,Salta,0.0351
542652,Argentina,"San Luis",0.0351
542664,Argentina,"San Luis",0.0351
54362,Argentina,Resistencia,0.0263
543722,Argentina,Resistencia,0.0263
54,Argentina,Other,0.0254
54381,Argentina,Tucuman,0.0187
54232,Argentina,Pilar,0.0176
54299,Argentina,Neuquen,0.0140
54348,Argentina,Zarate,0.0140
542293,Argentina,Cities,0.0123
542302,Argentina,Cities,0.0123
542362,Argentina,Cities,0.0123
54237,Argentina,Cities,0.0123
54332,Argentina,Cities,0.0123
54343,Argentina,Cities,0.0123
543461,Argentina,Cities,0.0123
543462,Argentina,Cities,0.0123
543464,Argentina,Cities,0.0123
543476,Argentina,Cities,0.0123
543541,Argentina,Cities,0.0123
543543,Argentina,Cities,0.0123
543571,Argentina,Cities,0.0123
54372,Argentina,Cities,0.0123
543783,Argentina,Cities,0.0123
54379,Argentina,Cities,0.0123
54387400,Argentina,Cities,0.0123
54387401,Argentina,Cities,0.0123
5438742,Argentina,Cities,0.0123
54387431,Argentina,Cities,0.0123
54387432,Argentina,Cities,0.0123
54387434,Argentina,Cities,0.0123
54387435,Argentina,Cities,0.0123
54387436,Argentina,Cities,0.0123
54387437,Argentina,Cities,0.0123
543874384,Argentina,Cities,0.0123
543874385,Argentina,Cities,0.0123
543874386,Argentina,Cities,0.0123
543874387,Argentina,Cities,0.0123
543874388,Argentina,Cities,0.0123
54387439,Argentina,Cities,0.0123
54387495,Argentina,Cities,0.0123
54387497,Argentina,Cities,0.0123
54230,Argentina,"La Pampa",0.0123
54221,Argentina,"La Plata",0.0123
54342,Argentina,"Santa Fe",0.0123
543489,Argentina,Campana,0.0114
54351,Argentina,Cordoba,0.0114
54358,Argentina,Cordoba,0.0114
54223,Argentina,"Mar Del Plata",0.0114
54261,Argentina,Mendoza,0.0114
54341,Argentina,Rosario,0.0114
54291,Argentina,"Bahia Blanca",0.0109
5411,Argentina,"Buenos Aires",0.0083
37497,Armenia,"Cellular Nagorny Karabakh",0.1624
297,Aruba,Other,0.1051
614,Australia,Cellular,0.0806
