9177730,"India Cellular",,0.0143
9177738,"India Cellular",,0.0143
9177739,"India Cellular",,0.0143
9177740,"India Cellular",,0.0143
9177748,"India Cellular",,0.0143
9177749,"India Cellular",,0.0143
9177750,"India Cellular",,0.0143
9177758,"India Cellular",,0.0143
9177759,"India Cellular",,0.0143
9177760,"India Cellular",,0.0143
9177768,"India Cellular",,0.0143
9177769,"India Cellular",,0.0143
9177779,"India Cellular",,0.0143
9177780,"India Cellular",,0.0143
9177788,"India Cellular",,0.0143
9177789,"India Cellular",,0.0143
9177790,"India Cellular",,0.0143
9177798,"India Cellular",,0.0143
9177799,"India Cellular",,0.0143
9177810,"India Cellular",,0.0143
9177818,"India Cellular",,0.0143
9177819,"India Cellular",,0.0143
9177820,"India Cellular",,0.0143
9177828,"India Cellular",,0.0143
9177829,"India Cellular",,0.0143
9177830,"India Cellular",,0.0143
9177838,"India Cellular",,0.0143
9177839,"India Cellular",,0.0143
9177840,"India Cellular",,0.0143
9177848,"India Cellular",,0.0143
9177849,"India Cellular",,0.0143
9177850,"India Cellular",,0.0143
9177858,"India Cellular",,0.0143
9177859,"India Cellular",,0.0143
9177860,"India Cellular",,0.0143
9177868,"India Cellular",,0.0143
9177869,"India Cellular",,0.0143
9177870,"India Cellular",,0.0143
9177878,"India Cellular",,0.0143
9177879,"India Cellular",,0.0143
9177880,"India Cellular",,0.0143
9177888,"India Cellular",,0.0143
9177889,"India Cellular",,0.0143
9177890,"India Cellular",,0.0143
9177898,"India Cellular",,0.0143
9177899,"India Cellular",,0.0143
9177900,"India Cellular",,0.0143
9177908,"India Cellular",,0.0143
9177909,"India Cellular",,0.0143
9177910,"India Cellular",,0.0143
9177918,"India Cellular",,0.0143
9177919,"India Cellular",,0.0143
9177920,"India Cellular",,0.0143
9177928,"India Cellular",,0.0143
9177929,"India Cellular",,0.0143
9177930,"India Cellular",,0.0143
9177938,"India Cellular",,0.0143
9177939,"India Cellular",,0.0143
9177940,"India Cellular",,0.0143
9177948,"India Cellular",,0.0143
9177949,"India Cellular",,0.0143
917795,"India Cellular",,0.0143
917796,"India Cellular",,0.0143
917797,"India Cellular",,0.0143
917798,"India Cellular",,0.0143
917799,"India Cellular",,0.0143
917800,"India Cellular",,0.0143
9178010,"India Cellular",,0.0143
9178018,"India Cellular",,0.0143
9178019,"India Cellular",,0.0143
9178020,"India Cellular",,0.0143
9178028,"India Cellular",,0.0143
9178029,"India Cellular",,0.0143
9178030,"India Cellular",,0.0143
9178038,"India Cellular",,0.0143
9178039,"India Cellular",,0.0143
9178040,"India Cellular",,0.0143
9178048,"India Cellular",,0.0143
9178049,"India Cellular",,0.0143
9178050,"India Cellular",,0.0143
9178058,"India Cellular",,0.0143
9178059,"India Cellular",,0.0143
9178060,"India Cellular",,0.0143
9178068,"India Cellular",,0.0143
9178069,"India Cellular",,0.0143
917807,"India Cellular",,0.0143
917808,"India Cellular",,0.0143
917809,"India Cellular",,0.0143
9178100,"India Cellular",,0.0143
9178108,"India Cellular",,0.0143
9178109,"India Cellular",,0.0143
9178110,"India Cellular",,0.0143
9178118,"India Cellular",,0.0143
9178119,"India Cellular",,0.0143
9178120,"India Cellular",,0.0143
9178128,"India Cellular",,0.0143
9178129,"India Cellular",,0.0143
9178130,"India Cellular",,0.0143
9178138,"India Cellular",,0.0143
9178139,"India Cellular",,0.0143
917814,"India Cellular",,0.0143
9178150,"India Cellular",,0.0143
9178158,"India Cellular",,0.0143
9178159,"India Cellular",,0.0143
9178160,"India Cellular",,0.0143
9178168,"India Cellular",,0.0143
9178169,"India Cellular",,0.0143
9178170,"India Cellular",,0.0143
9178178,"India Cellular",,0.0143
9178179,"India Cellular",,0.0143
9178180,"India Cellular",,0.0143
9178188,"India Cellular",,0.0143
9178189,"India Cellular",,0.0143
9178190,"India Cellular",,0.0143
9178198,"India Cellular",,0.0143
9178199,"India Cellular",,0.0143
9178200,"India Cellular",,0.0143
9178208,"India Cellular",,0.0143
9178209,"India Cellular",,0.0143
9178210,"India Cellular",,0.0143
9178218,"India Cellular",,0.0143
9178219,"India Cellular",,0.0143
9178220,"India Cellular",,0.0143
9178228,"India Cellular",,0.0143
9178229,"India Cellular",,0.0143
9178230,"India Cellular",,0.0143
9178238,"India Cellular",,0.0143
9178239,"India Cellular",,0.0143
9178240,"India Cellular",,0.0143
9178248,"India Cellular",,0.0143
9178249,"India Cellular",,0.0143
9178250,"India Cellular",,0.0143
9178258,"India Cellular",,0.0143
9178259,"India Cellular",,0.0143
9178260,"India Cellular",,0.0143
9178268,"India Cellular",,0.0143
9178269,"India Cellular",,0.0143
917827,"India Cellular",,0.0143
917828,"India Cellular",,0.0143
917829,"India Cellular",,0.0143
917830,"India Cellular",,0.0143
9178310,"India Cellular",,0.0143
9178318,"India Cellular",,0.0143
9178319,"India Cellular",,0.0143
9178320,"India Cellular",,0.0143
9178328,"India Cellular",,0.0143
9178329,"India Cellular",,0.0143
9178330,"India Cellular",,0.0143
9178338,"India Cellular",,0.0143
9178339,"India Cellular",,0.0143
9178340,"India Cellular",,0.0143
9178348,"India Cellular",,0.0143
9178349,"India Cellular",,0.0143
9178350,"India Cellular",,0.0143
9178358,"India Cellular",,0.0143
9178359,"India Cellular",,0.0143
9178360,"India Cellular",,0.0143
9178368,"India Cellular",,0.0143
9178369,"India Cellular",,0.0143
917837,"India Cellular",,0.0143
917838,"India Cellular",,0.0143
9178400,"India Cellular",,0.0143
9178408,"India Cellular",,0.0143
9178409,"India Cellular",,0.0143
9178410,"India Cellular",,0.0143
9178418,"India Cellular",,0.0143
9178419,"India Cellular",,0.0143
917842,"India Cellular",,0.0143
9178430,"India Cellular",,0.0143
9178438,"India Cellular",,0.0143
9178439,"India Cellular",,0.0143
9178440,"India Cellular",,0.0143
9178448,"India Cellular",,0.0143
9178449,"India Cellular",,0.0143
917845,"India Cellular",,0.0143
9178460,"India Cellular",,0.0143
9178468,"India Cellular",,0.0143
9178469,"India Cellular",,0.0143
9178470,"India Cellular",,0.0143
9178478,"India Cellular",,0.0143
9178479,"India Cellular",,0.0143
9178480,"India Cellular",,0.0143
9178488,"India Cellular",,0.0143
9178489,"India Cellular",,0.0143
9178490,"India Cellular",,0.0143
9178498,"India Cellular",,0.0143
9178499,"India Cellular",,0.0143
9178500,"India Cellular",,0.0143
9178508,"India Cellular",,0.0143
9178509,"India Cellular",,0.0143
9178510,"India Cellular",,0.0143
9178518,"India Cellular",,0.0143
9178519,"India Cellular",,0.0143
9178520,"India Cellular",,0.0143
9178528,"India Cellular",,0.0143
9178529,"India Cellular",,0.0143
9178530,"India Cellular",,0.0143
9178538,"India Cellular",,0.0143
9178539,"India Cellular",,0.0143
9178540,"India Cellular",,0.0143
9178548,"India Cellular",,0.0143
9178549,"India Cellular",,0.0143
9178550,"India Cellular",,0.0143
9178558,"India Cellular",,0.0143
9178559,"India Cellular",,0.0143
9178560,"India Cellular",,0.0143
9178568,"India Cellular",,0.0143
9178569,"India Cellular",,0.0143
9178570,"India Cellular",,0.0143
9178578,"India Cellular",,0.0143
9178579,"India Cellular",,0.0143
9178580,"India Cellular",,0.0143
9178588,"India Cellular",,0.0143
9178589,"India Cellular",,0.0143
9178590,"India Cellular",,0.0143
9178598,"India Cellular",,0.0143
9178599,"India Cellular",,0.0143
917860,"India Cellular",,0.0143
9178610,"India Cellular",,0.0143
9178618,"India Cellular",,0.0143
9178619,"India Cellular",,0.0143
9178620,"India Cellular",,0.0143
9178628,"India Cellular",,0.0143
9178629,"India Cellular",,0.0143
9178630,"India Cellular",,0.0143
9178638,"India Cellular",,0.0143
9178639,"India Cellular",,0.0143
9178640,"India Cellular",,0.0143
9178648,"India Cellular",,0.0143
9178649,"India Cellular",,0.0143
9178650,"India Cellular",,0.0143
9178658,"India Cellular",,0.0143
9178659,"India Cellular",,0.0143
9178660,"India Cellular",,0.0143
9178668,"India Cellular",,0.0143
9178669,"India Cellular",,0.0143
9178670,"India Cellular",,0.0143
9178678,"India Cellular",,0.0143
9178679,"India Cellular",,0.0143
9178680,"India Cellular",,0.0143
9178688,"India Cellular",,0.0143
9178689,"India Cellular",,0.0143
917869,"India Cellular",,0.0143
91787,"India Cellular",,0.0143
91789,"India Cellular",,0.0143
918000,"India Cellular",,0.0143
918001,"India Cellular",,0.0143
918002,"India Cellular",,0.0143
918003,"India Cellular",,0.0143
918006,"India Cellular",,0.0143
918007,"India Cellular",,0.0143
918008,"India Cellular",,0.0143
918009,"India Cellular",,0.0143
91801,"India Cellular",,0.0143
91805,"India Cellular",,0.0143
91808,"India Cellular",,0.0143
91809,"India Cellular",,0.0143
91810,"India Cellular",,0.0143
9181100,"India Cellular",,0.0143
9181108,"India Cellular",,0.0143
9181109,"India Cellular",,0.0143
9181110,"India Cellular",,0.0143
9181118,"India Cellular",,0.0143
9181119,"India Cellular",,0.0143
9181130,"India Cellular",,0.0143
9181138,"India Cellular",,0.0143
9181139,"India Cellular",,0.0143
918115,"India Cellular",,0.0143
918116,"India Cellular",,0.0143
9181170,"India Cellular",,0.0143
9181178,"India Cellular",,0.0143
9181179,"India Cellular",,0.0143
9181180,"India Cellular",,0.0143
9181188,"India Cellular",,0.0143
9181189,"India Cellular",,0.0143
9181190,"India Cellular",,0.0143
9181198,"India Cellular",,0.0143
9181199,"India Cellular",,0.0143
91812,"India Cellular",,0.0143
918130,"India Cellular",,0.0143
9181310,"India Cellular",,0.0143
9181318,"India Cellular",,0.0143
9181319,"India Cellular",,0.0143
9181320,"India Cellular",,0.0143
9181328,"India Cellular",,0.0143
9181329,"India Cellular",,0.0143
9181330,"India Cellular",,0.0143
9181338,"India Cellular",,0.0143
9181339,"India Cellular",,0.0143
9181340,"India Cellular",,0.0143
9181348,"India Cellular",,0.0143
9181349,"India Cellular",,0.0143
9181350,"India Cellular",,0.0143
9181358,"India Cellular",,0.0143
9181359,"India Cellular",,0.0143
9181360,"India Cellular",,0.0143
9181368,"India Cellular",,0.0143
9181369,"India Cellular",,0.0143
9181370,"India Cellular",,0.0143
9181378,"India Cellular",,0.0143
9181379,"India Cellular",,0.0143
9181380,"India Cellular",,0.0143
9181388,"India Cellular",,0.0143
9181389,"India Cellular",,0.0143
9181390,"India Cellular",,0.0143
9181398,"India Cellular",,0.0143
9181399,"India Cellular",,0.0143
91814,"India Cellular",,0.0143
9181500,"India Cellular",,0.0143
9181508,"India Cellular",,0.0143
9181509,"India Cellular",,0.0143
9181510,"India Cellular",,0.0143
9181518,"India Cellular",,0.0143
9181519,"India Cellular",,0.0143
9181810,"India Cellular",,0.0143
9181818,"India Cellular",,0.0143
9181819,"India Cellular",,0.0143
9181820,"India Cellular",,0.0143
9181828,"India Cellular",,0.0143
9181829,"India Cellular",,0.0143
9181830,"India Cellular",,0.0143
9181838,"India Cellular",,0.0143
9181839,"India Cellular",,0.0143
9181840,"India Cellular",,0.0143
9181848,"India Cellular",,0.0143
9181849,"India Cellular",,0.0143
9181850,"India Cellular",,0.0143
9181858,"India Cellular",,0.0143
9181859,"India Cellular",,0.0143
9181860,"India Cellular",,0.0143
9181868,"India Cellular",,0.0143
9181869,"India Cellular",,0.0143
9181870,"India Cellular",,0.0143
9181878,"India Cellular",,0.0143
9181879,"India Cellular",,0.0143
9181880,"India Cellular",,0.0143
9181888,"India Cellular",,0.0143
9181889,"India Cellular",,0.0143
9181890,"India Cellular",,0.0143
9181898,"India Cellular",,0.0143
9181899,"India Cellular",,0.0143
9181900,"India Cellular",,0.0143
9181908,"India Cellular",,0.0143
9181909,"India Cellular",,0.0143
9181910,"India Cellular",,0.0143
9181918,"India Cellular",,0.0143
9181919,"India Cellular",,0.0143
9181920,"India Cellular",,0.0143
9181928,"India Cellular",,0.0143
9181929,"India Cellular",,0.0143
9181930,"India Cellular",,0.0143
9181938,"India Cellular",,0.0143
9181939,"India Cellular",,0.0143
9181940,"India Cellular",,0.0143
9181948,"India Cellular",,0.0143
9181949,"India Cellular",,0.0143
9181950,"India Cellular",,0.0143
9181958,"India Cellular",,0.0143
9181959,"India Cellular",,0.0143
9181960,"India Cellular",,0.0143
9181968,"India Cellular",,0.0143
9181969,"India Cellular",,0.0143
918197,"India Cellular",,0.0143
9181980,"India Cellular",,0.0143
9181988,"India Cellular",,0.0143
9181989,"India Cellular",,0.0143
9181990,"India Cellular",,0.0143
9181998,"India Cellular",,0.0143
9181999,"India Cellular",,0.0143
918220,"India Cellular",,0.0143
9182210,"India Cellular",,0.0143
9182218,"India Cellular",,0.0143
9182219,"India Cellular",,0.0143
9182220,"India Cellular",,0.0143
9182228,"India Cellular",,0.0143
9182229,"India Cellular",,0.0143
9182230,"India Cellular",,0.0143
9182238,"India Cellular",,0.0143
9182239,"India Cellular",,0.0143
9182240,"India Cellular",,0.0143
9182248,"India Cellular",,0.0143
9182249,"India Cellular",,0.0143
9182250,"India Cellular",,0.0143
9182258,"India Cellular",,0.0143
9182259,"India Cellular",,0.0143
9182260,"India Cellular",,0.0143
9182268,"India Cellular",,0.0143
9182269,"India Cellular",,0.0143
9182270,"India Cellular",,0.0143
9182278,"India Cellular",,0.0143
9182279,"India Cellular",,0.0143
9182280,"India Cellular",,0.0143
9182288,"India Cellular",,0.0143
9182289,"India Cellular",,0.0143
9182290,"India Cellular",,0.0143
9182298,"India Cellular",,0.0143
9182299,"India Cellular",,0.0143
9182300,"India Cellular",,0.0143
9182308,"India Cellular",,0.0143
9182309,"India Cellular",,0.0143
9182310,"India Cellular",,0.0143
9182318,"India Cellular",,0.0143
9182319,"India Cellular",,0.0143
9182320,"India Cellular",,0.0143
9182328,"India Cellular",,0.0143
9182329,"India Cellular",,0.0143
918233,"India Cellular",,0.0143
9182340,"India Cellular",,0.0143
9182348,"India Cellular",,0.0143
9182349,"India Cellular",,0.0143
918235,"India Cellular",,0.0143
9182360,"India Cellular",,0.0143
9182368,"India Cellular",,0.0143
9182369,"India Cellular",,0.0143
918237,"India Cellular",,0.0143
918238,"India Cellular",,0.0143
918239,"India Cellular",,0.0143
9182510,"India Cellular",,0.0143
9182518,"India Cellular",,0.0143
9182519,"India Cellular",,0.0143
918252,"India Cellular",,0.0143
9182530,"India Cellular",,0.0143
9182538,"India Cellular",,0.0143
9182539,"India Cellular",,0.0143
9182540,"India Cellular",,0.0143
9182548,"India Cellular",,0.0143
9182549,"India Cellular",,0.0143
9182550,"India Cellular",,0.0143
9182558,"India Cellular",,0.0143
9182559,"India Cellular",,0.0143
9182560,"India Cellular",,0.0143
9182568,"India Cellular",,0.0143
9182569,"India Cellular",,0.0143
9182570,"India Cellular",,0.0143
9182578,"India Cellular",,0.0143
9182579,"India Cellular",,0.0143
9182580,"India Cellular",,0.0143
9182588,"India Cellular",,0.0143
9182589,"India Cellular",,0.0143
9182590,"India Cellular",,0.0143
9182598,"India Cellular",,0.0143
9182599,"India Cellular",,0.0143
918260,"India Cellular",,0.0143
9182610,"India Cellular",,0.0143
9182618,"India Cellular",,0.0143
9182619,"India Cellular",,0.0143
9182620,"India Cellular",,0.0143
9182628,"India Cellular",,0.0143
9182629,"India Cellular",,0.0143
9182630,"India Cellular",,0.0143
9182638,"India Cellular",,0.0143
9182639,"India Cellular",,0.0143
918264,"India Cellular",,0.0143
9182650,"India Cellular",,0.0143
9182658,"India Cellular",,0.0143
9182659,"India Cellular",,0.0143
9182660,"India Cellular",,0.0143
9182668,"India Cellular",,0.0143
9182669,"India Cellular",,0.0143
9182670,"India Cellular",,0.0143
9182678,"India Cellular",,0.0143
9182679,"India Cellular",,0.0143
918268,"India Cellular",,0.0143
918269,"India Cellular",,0.0143
918270,"India Cellular",,0.0143
918271,"India Cellular",,0.0143
9182720,"India Cellular",,0.0143
9182728,"India Cellular",,0.0143
9182729,"India Cellular",,0.0143
918273,"India Cellular",,0.0143
9182740,"India Cellular",,0.0143
9182748,"India Cellular",,0.0143
9182749,"India Cellular",,0.0143
9182760,"India Cellular",,0.0143
9182768,"India Cellular",,0.0143
9182769,"India Cellular",,0.0143
918278,"India Cellular",,0.0143
918279,"India Cellular",,0.0143
9182820,"India Cellular",,0.0143
9182828,"India Cellular",,0.0143
9182829,"India Cellular",,0.0143
9182830,"India Cellular",,0.0143
9182838,"India Cellular",,0.0143
9182839,"India Cellular",,0.0143
9182840,"India Cellular",,0.0143
9182848,"India Cellular",,0.0143
9182849,"India Cellular",,0.0143
918285,"India Cellular",,0.0143
918286,"India Cellular",,0.0143
918287,"India Cellular",,0.0143
9182880,"India Cellular",,0.0143
9182888,"India Cellular",,0.0143
9182889,"India Cellular",,0.0143
9182890,"India Cellular",,0.0143
918290,"India Cellular",,0.0143
918291,"India Cellular",,0.0143
918292,"India Cellular",,0.0143
918293,"India Cellular",,0.0143
918294,"India Cellular",,0.0143
918295,"India Cellular",,0.0143
918296,"India Cellular",,0.0143
918297,"India Cellular",,0.0143
918298,"India Cellular",,0.0143
918302,"India Cellular",,0.0143
918303,"India Cellular",,0.0143
918305,"India Cellular",,0.0143
918306,"India Cellular",,0.0143
918307,"India Cellular",,0.0143
918308,"India Cellular",,0.0143
9183340,"India Cellular",,0.0143
9183348,"India Cellular",,0.0143
9183349,"India Cellular",,0.0143
9183350,"India Cellular",,0.0143
9183358,"India Cellular",,0.0143
9183359,"India Cellular",,0.0143
9183360,"India Cellular",,0.0143
9183368,"India Cellular",,0.0143
9183369,"India Cellular",,0.0143
9183370,"India Cellular",,0.0143
9183379,"India Cellular",,0.0143
9183380,"India Cellular",,0.0143
9183388,"India Cellular",,0.0143
9183389,"India Cellular",,0.0143
9183390,"India Cellular",,0.0143
9183398,"India Cellular",,0.0143
9183399,"India Cellular",,0.0143
918341,"India Cellular",,0.0143
9183420,"India Cellular",,0.0143
9183428,"India Cellular",,0.0143
9183429,"India Cellular",,0.0143
9183430,"India Cellular",,0.0143
9183438,"India Cellular",,0.0143
9183439,"India Cellular",,0.0143
918344,"India Cellular",,0.0143
9183450,"India Cellular",,0.0143
9183458,"India Cellular",,0.0143
9183459,"India Cellular",,0.0143
9183460,"India Cellular",,0.0143
9183468,"India Cellular",,0.0143
9183469,"India Cellular",,0.0143
918347,"India Cellular",,0.0143
918348,"India Cellular",,0.0143
918349,"India Cellular",,0.0143
9183500,"India Cellular",,0.0143
9183508,"India Cellular",,0.0143
9183509,"India Cellular",,0.0143
9183510,"India Cellular",,0.0143
9183518,"India Cellular",,0.0143
9183519,"India Cellular",,0.0143
9183520,"India Cellular",,0.0143
9183528,"India Cellular",,0.0143
9183529,"India Cellular",,0.0143
9183530,"India Cellular",,0.0143
9183538,"India Cellular",,0.0143
9183539,"India Cellular",,0.0143
9183540,"India Cellular",,0.0143
9183548,"India Cellular",,0.0143
9183549,"India Cellular",,0.0143
9183550,"India Cellular",,0.0143
9183558,"India Cellular",,0.0143
9183559,"India Cellular",,0.0143
9183560,"India Cellular",,0.0143
9183568,"India Cellular",,0.0143
9183569,"India Cellular",,0.0143
9183570,"India Cellular",,0.0143
9183578,"India Cellular",,0.0143
9183579,"India Cellular",,0.0143
9183580,"India Cellular",,0.0143
9183588,"India Cellular",,0.0143
9183589,"India Cellular",,0.0143
9183590,"India Cellular",,0.0143
9183598,"India Cellular",,0.0143
9183599,"India Cellular",,0.0143
9183700,"India Cellular",,0.0143
9183708,"India Cellular",,0.0143
9183709,"India Cellular",,0.0143
9183710,"India Cellular",,0.0143
9183718,"India Cellular",,0.0143
9183719,"India Cellular",,0.0143
9183720,"India Cellular",,0.0143
9183728,"India Cellular",,0.0143
9183729,"India Cellular",,0.0143
9183730,"India Cellular",,0.0143
9183738,"India Cellular",,0.0143
9183739,"India Cellular",,0.0143
918374,"India Cellular",,0.0143
9183750,"India Cellular",,0.0143
9183758,"India Cellular",,0.0143
9183759,"India Cellular",,0.0143
9183760,"India Cellular",,0.0143
9183768,"India Cellular",,0.0143
9183769,"India Cellular",,0.0143
9183770,"India Cellular",,0.0143
9183778,"India Cellular",,0.0143
9183779,"India Cellular",,0.0143
9183780,"India Cellular",,0.0143
9183788,"India Cellular",,0.0143
9183789,"India Cellular",,0.0143
9183790,"India Cellular",,0.0143
9183798,"India Cellular",,0.0143
9183799,"India Cellular",,0.0143
9183800,"India Cellular",,0.0143
9183808,"India Cellular",,0.0143
9183809,"India Cellular",,0.0143
9183810,"India Cellular",,0.0143
9183818,"India Cellular",,0.0143
9183819,"India Cellular",,0.0143
9183820,"India Cellular",,0.0143
9183828,"India Cellular",,0.0143
9183829,"India Cellular",,0.0143
9183830,"India Cellular",,0.0143
9183838,"India Cellular",,0.0143
9183839,"India Cellular",,0.0143
9183840,"India Cellular",,0.0143
9183848,"India Cellular",,0.0143
9183849,"India Cellular",,0.0143
9183850,"India Cellular",,0.0143
9183858,"India Cellular",,0.0143
9183859,"India Cellular",,0.0143
9183860,"India Cellular",,0.0143
9183868,"India Cellular",,0.0143
9183869,"India Cellular",,0.0143
9183870,"India Cellular",,0.0143
9183878,"India Cellular",,0.0143
9183879,"India Cellular",,0.0143
9183880,"India Cellular",,0.0143
9183888,"India Cellular",,0.0143
9183889,"India Cellular",,0.0143
9183890,"India Cellular",,0.0143
9183898,"India Cellular",,0.0143
9183899,"India Cellular",,0.0143
918390,"India Cellular",,0.0143
9183910,"India Cellular",,0.0143
9183918,"India Cellular",,0.0143
9183919,"India Cellular",,0.0143
9183920,"India Cellular",,0.0143
9183928,"India Cellular",,0.0143
9183929,"India Cellular",,0.0143
9183930,"India Cellular",,0.0143
9183938,"India Cellular",,0.0143
9183939,"India Cellular",,0.0143
9183940,"India Cellular",,0.0143
9183948,"India Cellular",,0.0143
9183949,"India Cellular",,0.0143
9183950,"India Cellular",,0.0143
9183958,"India Cellular",,0.0143
9183959,"India Cellular",,0.0143
9183960,"India Cellular",,0.0143
9183968,"India Cellular",,0.0143
9183969,"India Cellular",,0.0143
9183970,"India Cellular",,0.0143
9183978,"India Cellular",,0.0143
9183979,"India Cellular",,0.0143
9183980,"India Cellular",,0.0143
9183988,"India Cellular",,0.0143
9183989,"India Cellular",,0.0143
9183990,"India Cellular",,0.0143
9183998,"India Cellular",,0.0143
9183999,"India Cellular",,0.0143
918400,"India Cellular",,0.0143
918401,"India Cellular",,0.0143
9184020,"India Cellular",,0.0143
9184028,"India Cellular",,0.0143
9184029,"India Cellular",,0.0143
9184030,"India Cellular",,0.0143
9184038,"India Cellular",,0.0143
9184039,"India Cellular",,0.0143
9184040,"India Cellular",,0.0143
9184048,"India Cellular",,0.0143
9184049,"India Cellular",,0.0143
9184050,"India Cellular",,0.0143
9184058,"India Cellular",,0.0143
9184059,"India Cellular",,0.0143
9184060,"India Cellular",,0.0143
9184068,"India Cellular",,0.0143
9184069,"India Cellular",,0.0143
9184070,"India Cellular",,0.0143
9184078,"India Cellular",,0.0143
9184079,"India Cellular",,0.0143
9184080,"India Cellular",,0.0143
9184088,"India Cellular",,0.0143
9184089,"India Cellular",,0.0143
918409,"India Cellular",,0.0143
918410,"India Cellular",,0.0143
9184110,"India Cellular",,0.0143
9184118,"India Cellular",,0.0143
9184119,"India Cellular",,0.0143
9184120,"India Cellular",,0.0143
9184128,"India Cellular",,0.0143
9184129,"India Cellular",,0.0143
