4812222,Poland 1,0.013
481229,Poland 1,0.013
48123000,Poland 1,0.013
4812301,Poland 1,0.013
4812307,Poland 1,0.013
4812311,Poland 1,0.013
4812312,Poland 1,0.013
48123131,Poland 1,0.013
48123132,Poland 1,0.013
48123133,Poland 1,0.013
48123134,Poland 1,0.013
48123135,Poland 1,0.013
48123236,Poland 1,0.013
48123283,Poland 1,0.013
4812331,Poland 1,0.013
4812332,Poland 1,0.013
48123330,Poland 1,0.013
48123332,Poland 1,0.013
48123333,Poland 1,0.013
48123334,Poland 1,0.013
48123335,Poland 1,0.013
48123336,Poland 1,0.013
48123337,Poland 1,0.013
4812334,Poland 1,0.013
4812360,Poland 1,0.013
4812361,Poland 1,0.013
4812363,Poland 1,0.013
4812374,Poland 1,0.013
48123751,Poland 1,0.013
48123752,Poland 1,0.013
48123753,Poland 1,0.013
48123754,Poland 1,0.013
48123755,Poland 1,0.013
4812376,Poland 1,0.013
4812377,Poland 1,0.013
4812378,Poland 1,0.013
4812379,Poland 1,0.013
4812382,Poland 1,0.013
4812383,Poland 1,0.013
4812384,Poland 1,0.013
48124000,Poland 1,0.013
4812435,Poland 1,0.013
4812442,Poland 1,0.013
4812443,Poland 1,0.013
4812444,Poland 1,0.013
4812445,Poland 1,0.013
4812446,Poland 1,0.013
48124480,Poland 1,0.013
48124488,Poland 1,0.013
4812455,Poland 1,0.013
4812881,Poland 1,0.013
4812888,Poland 1,0.013
48133070,Poland 1,0.013
48133071,Poland 1,0.013
48133072,Poland 1,0.013
48133073,Poland 1,0.013
48133074,Poland 1,0.013
48133075,Poland 1,0.013
48133076,Poland 1,0.013
48133077,Poland 1,0.013
48133078,Poland 1,0.013
4813333,Poland 1,0.013
48134211,Poland 1,0.013
48134212,Poland 1,0.013
48134213,Poland 1,0.013
48134214,Poland 1,0.013
48134215,Poland 1,0.013
48134231,Poland 1,0.013
48134241,Poland 1,0.013
48134242,Poland 1,0.013
48134243,Poland 1,0.013
48134244,Poland 1,0.013
48134252,Poland 1,0.013
48134253,Poland 1,0.013
48134254,Poland 1,0.013
4813426,Poland 1,0.013
4813427,Poland 1,0.013
4813440,Poland 1,0.013
48134430,Poland 1,0.013
48134431,Poland 1,0.013
48134432,Poland 1,0.013
4813444,Poland 1,0.013
48134603,Poland 1,0.013
48134701,Poland 1,0.013
48134702,Poland 1,0.013
48134703,Poland 1,0.013
48134711,Poland 1,0.013
48134712,Poland 1,0.013
48134713,Poland 1,0.013
48134721,Poland 1,0.013
48134722,Poland 1,0.013
48134723,Poland 1,0.013
48134724,Poland 1,0.013
48134725,Poland 1,0.013
48134731,Poland 1,0.013
48134732,Poland 1,0.013
4813474,Poland 1,0.013
48134751,Poland 1,0.013
48134752,Poland 1,0.013
48134753,Poland 1,0.013
48134754,Poland 1,0.013
48134755,Poland 1,0.013
48134756,Poland 1,0.013
4813476,Poland 1,0.013
48134771,Poland 1,0.013
48134772,Poland 1,0.013
48134773,Poland 1,0.013
48134774,Poland 1,0.013
4813478,Poland 1,0.013
48134791,Poland 1,0.013
48134792,Poland 1,0.013
48134793,Poland 1,0.013
4813491,Poland 1,0.013
4813492,Poland 1,0.013
4813493,Poland 1,0.013
4813494,Poland 1,0.013
48134951,Poland 1,0.013
48134961,Poland 1,0.013
48134962,Poland 1,0.013
48134963,Poland 1,0.013
48134971,Poland 1,0.013
48134972,Poland 1,0.013
48138881,Poland 1,0.013
48138888,Poland 1,0.013
48143070,Poland 1,0.013
48143071,Poland 1,0.013
48143072,Poland 1,0.013
4814600,Poland 1,0.013
4814630,Poland 1,0.013
48146345,Poland 1,0.013
48146346,Poland 1,0.013
48146347,Poland 1,0.013
48146348,Poland 1,0.013
48146349,Poland 1,0.013
4814635,Poland 1,0.013
4814636,Poland 1,0.013
4814638,Poland 1,0.013
4814639,Poland 1,0.013
48146401,Poland 1,0.013
48146402,Poland 1,0.013
48146403,Poland 1,0.013
48146430,Poland 1,0.013
48146460,Poland 1,0.013
48146466,Poland 1,0.013
48146467,Poland 1,0.013
48146468,Poland 1,0.013
48146469,Poland 1,0.013
4814647,Poland 1,0.013
4814648,Poland 1,0.013
4814649,Poland 1,0.013
48146500,Poland 1,0.013
48146501,Poland 1,0.013
4814655,Poland 1,0.013
4814656,Poland 1,0.013
4814657,Poland 1,0.013
48146581,Poland 1,0.013
48146582,Poland 1,0.013
48146583,Poland 1,0.013
48146584,Poland 1,0.013
48146585,Poland 1,0.013
48146586,Poland 1,0.013
48146731,Poland 1,0.013
4814680,Poland 1,0.013
